Time(fs) GroundStateProportion FirstExitedProportion
0.0 1.0 0.0
0.05000000000000001 0.9999999994243913 5.731670424017347e-16
0.10000000000000002 0.9999999980005454 2.323985524720365e-15
0.15000000000000002 0.9999999962747633 5.282769663353131e-15
0.20000000000000004 0.9999999946002024 9.473001816752006e-15
0.25 0.999999993216062 1.491437410834754e-14
0.3 0.9999999922932395 2.161883349351276e-14
0.35 0.9999999918694872 2.959410375380782e-14
0.39999999999999997 0.999999991924605 3.884650167706113e-14
0.44999999999999996 0.9999999923937923 4.9379107982309936e-14
0.49999999999999994 0.9999999931492506 6.119334335163798e-14
0.5499999999999999 0.999999994063344 7.429182903450142e-14
0.6 0.9999999950078959 8.867749132139648e-14
0.6499999999999999 0.999999995851118 1.0435348520237746e-13
0.7 0.9999999965028187 1.213251446378263e-13
0.7499999999999999 0.9999999968988083 1.3959917854068533e-13
0.7999999999999999 0.9999999970001586 1.5918216318592675e-13
0.85 0.9999999968174657 1.800811283985468e-13
0.8999999999999999 0.9999999963834026 2.0230293450509239e-13
0.95 0.999999995751161 2.2585211669558502e-13
0.9999999999999999 0.9999999950026541 2.5073068444808045e-13
1.0499999999999998 0.9999999942166056 2.769382645220921e-13
1.0999999999999999 0.9999999934706718 3.044705868558155e-13
1.15 0.9999999928416266 3.3331937472117625e-13
1.2 0.9999999923788753 3.6347371652832383e-13
1.2499999999999998 0.9999999921149311 3.94919969481311e-13
1.2999999999999998 0.9999999920645597 4.2764215966342796e-13
1.3499999999999999 0.9999999922095044 4.616241807257797e-13
1.4 0.9999999925177219 4.968509127014384e-13
1.4499999999999997 0.9999999929434048 5.333085008855603e-13
1.4999999999999998 0.9999999934221049 5.709863404360241e-13
1.55 0.9999999938939509 6.098781853416055e-13
1.5999999999999999 0.999999994301183 6.499816520544801e-13
1.65 0.9999999945887303 6.91298639487519e-13
1.7 0.9999999947239695 7.338356718298392e-13
1.75 0.9999999946877939 7.776022545191398e-13
1.7999999999999998 0.9999999944757364 8.226095983815068e-13
1.8499999999999999 0.9999999941092625 8.688702686509712e-13
1.9 0.9999999936197902 9.163961692642448e-13
1.95 0.9999999930491853 9.651967695421984e-13
1.9999999999999998 0.999999992452798 1.0152788154349067e-12
2.05 0.9999999918805184 1.0666456144744367e-12
2.0999999999999996 0.99999999137923 1.119296029820386e-12
2.15 0.9999999909919003 1.1732253088528031e-12
2.1999999999999997 0.9999999907413762 1.2284264499714655e-12
2.25 0.9999999906387855 1.2848907412552516e-12
2.3 0.9999999906821576 1.3426095037777369e-12
2.3499999999999996 0.9999999908476251 1.4015769818139793e-12
2.4 0.9999999911036254 1.4617916571158213e-12
2.4499999999999997 0.9999999914103392 1.5232577575206272e-12
2.4999999999999996 0.9999999917175226 1.58598781808065e-12
2.55 0.9999999919814541 1.6500034220809915e-12
2.5999999999999996 0.999999992162042 1.715334939351591e-12
2.6499999999999995 0.9999999922241382 1.7820221863442077e-12
2.6999999999999997 0.9999999921514044 1.8501138127273243e-12
2.7499999999999996 0.9999999919383304 1.9196649884865542e-12
2.8 0.9999999915914033 1.9907361140889233e-12
2.8499999999999996 0.9999999911365557 2.0633914111402538e-12
2.8999999999999995 0.999999990605609 2.1376960750231237e-12
2.9499999999999997 0.9999999900371987 2.2137144785156865e-12
2.9999999999999996 0.9999999894779751 2.2915097429719254e-12
3.0499999999999994 0.9999999889671483 2.371142390980407e-12
3.1 0.9999999885397518 2.4526699857595917e-12
3.1500000000000004 0.9999999882249136 2.5361488327784813e-12
3.2000000000000006 0.9999999880335456 2.6216354024925184e-12
3.250000000000001 0.9999999879665548 2.7091878030670444e-12
3.300000000000001 0.9999999880133479 2.7988691869976482e-12
3.3500000000000014 0.9999999881457696 2.890750952972859e-12
3.4000000000000017 0.9999999883311999 2.9849148615930688e-12
3.4500000000000024 0.9999999885313885 3.081455819560953e-12
3.5000000000000027 0.9999999887019472 3.1804847506849194e-12
3.550000000000003 0.999999988806788 3.2821291424244915e-12
3.600000000000003 0.9999999888147579 3.3865332024832705e-12
3.6500000000000035 0.9999999887013433 3.4938584982912227e-12
3.7000000000000037 0.9999999884599557 3.6042821375773677e-12
3.750000000000004 0.9999999880935206 3.7179941427729165e-12
3.8000000000000047 0.9999999876160011 3.835195905284377e-12
3.850000000000005 0.9999999870574479 3.956097614672773e-12
3.9000000000000052 0.9999999864511606 4.080914736675678e-12
3.9500000000000055 0.9999999858350073 4.209866661680303e-12
4.000000000000006 0.9999999852514648 4.343175782343111e-12
4.050000000000006 0.9999999847335442 4.481066150096886e-12
4.100000000000007 0.9999999843088895 4.623764204539677e-12
4.150000000000007 0.9999999839975591 4.771501369861995e-12
4.200000000000007 0.9999999838018001 4.924515956775754e-12
4.250000000000007 0.999999983714872 5.083056226616535e-12
4.300000000000008 0.9999999837192901 5.247385298471157e-12
4.3500000000000085 0.9999999837826276 5.417784977265735e-12
4.400000000000008 0.9999999838703653 5.594558771832584e-12
4.450000000000009 0.9999999839443929 5.778035932821289e-12
4.500000000000009 0.9999999839635866 5.968574380831536e-12
4.55000000000001 0.9999999838971233 6.166560810998043e-12
4.600000000000009 0.9999999837203292 6.372411278012234e-12
4.65000000000001 0.9999999834166907 6.58657120208075e-12
4.700000000000011 0.9999999829876632 6.809512187431874e-12
4.750000000000011 0.999999982443321 7.04172906796923e-12
4.800000000000011 0.999999981804109 7.28373812090314e-12
4.850000000000011 0.9999999811043837 7.53607309966552e-12
4.900000000000012 0.9999999803793852 7.799281794922955e-12
4.950000000000012 0.9999999796669868 8.07392549295041e-12
5.000000000000012 0.9999999790068005 8.360577997590471e-12
5.050000000000013 0.9999999784269459 8.659825188409776e-12
5.100000000000013 0.9999999779488721 8.972268094095588e-12
5.150000000000014 0.9999999775849299 9.298526632395429e-12
5.2000000000000135 0.9999999773295517 9.639242984860164e-12
5.250000000000014 0.9999999771688636 9.99508728560632e-12
5.300000000000015 0.9999999770789167 1.0366764154795491e-11
5.350000000000015 0.9999999770228102 1.0755017385254105e-11
5.4000000000000155 0.9999999769639673 1.116063424278711e-11
5.450000000000015 0.9999999768641147 1.1584450626376687e-11
5.500000000000016 0.9999999766845554 1.202735302974998e-11
5.550000000000016 0.9999999763992428 1.2490278308967075e-11
5.6000000000000165 0.9999999759893672 1.297421421018609e-11
5.650000000000017 0.9999999754459103 1.3480197534610016e-11
5.700000000000017 0.9999999747780174 1.4009309465702382e-11
5.750000000000018 0.9999999740026712 1.4562672638665105e-11
5.800000000000018 0.9999999731465963 1.5141448406797626e-11
5.850000000000018 0.9999999722484995 1.5746831979232145e-11
5.900000000000018 0.9999999713454796 1.638005052588363e-11
5.950000000000019 0.9999999704754974 1.7042364146603063e-11
6.0000000000000195 0.9999999696754397 1.7735066052269346e-11
6.050000000000019 0.9999999689684423 1.845948530403997e-11
6.10000000000002 0.9999999683698217 1.9216993827101034e-11
6.15000000000002 0.9999999678842676 2.0009012703802284e-11
6.200000000000021 0.9999999674982304 2.0837019180418025e-11
6.25000000000002 0.999999967190793 2.170255659759805e-11
6.300000000000021 0.9999999669315368 2.2607243044098858e-11
6.350000000000022 0.9999999666790564 2.3552777452035667e-11
6.400000000000022 0.9999999663949232 2.4540946305054106e-11
6.450000000000022 0.999999966040756 2.5573628806134122e-11
6.500000000000022 0.999999965580586 2.6652797298035128e-11
6.550000000000023 0.999999964993467 2.7780516704220603e-11
6.600000000000023 0.9999999642667421 2.8958943574613756e-11
