KE_IESH_FULL(eV)	KE_IESH_INELASTIC(eV)	IESH_FULL_Probability(eV^-1)	IESH_INELASTIC_Probability(eV^-1)
0.01 0.01 0.05912860120561147 0.0591364509900601
0.01025482266200916 0.010207796277086963 0.05926728830934422 0.059249252634440745
0.01050964532401832 0.010415592554173927 0.05938594412046913 0.05934753492629933
0.01076446798602748 0.01062338883126089 0.05948456863898621 0.05943370906722771
0.011019290648036641 0.010831185108347853 0.05956455923425046 0.05950897956670726
0.0112741133100458 0.011038981385434816 0.05963084148990275 0.05957334642473799
0.011528935972054961 0.01124677766252178 0.059683844881710094 0.05962680964131988
0.01178375863406412 0.011454573939608742 0.05972356940967248 0.05966947074208879
0.012038581296073282 0.011662370216695707 0.05975001507378993 0.05970380970968959
0.012293403958082441 0.011870166493782669 0.059764768064239505 0.05973089040889212
0.012548226620091602 0.012077962770869633 0.05977240754705996 0.05975071283969636
0.012803049282100762 0.012285759047956596 0.05977322177331954 0.05976327700210235
0.013057871944109923 0.012493555325043558 0.059767210743018245 0.05976871801958465
0.013312694606119082 0.012701351602130522 0.05975437445615607 0.0597694421845905
0.013567517268128243 0.012909147879217485 0.059736329329576995 0.059766336142480996
0.013822339930137402 0.013116944156304449 0.05971690909068972 0.05975939989325612
0.014077162592146563 0.013324740433391411 0.05969627689220007 0.05974863343691586
0.014331985254155723 0.013532536710478375 0.05967443273410804 0.05973419603010973
0.014586807916164884 0.013740332987565338 0.059651376616413614 0.05971825037862946
0.014841630578174043 0.013948129264652302 0.059628495925183975 0.059701480104879426
0.015096453240183204 0.014155925541739264 0.059608493703320775 0.05968388520885966
0.015351275902192364 0.014363721818826228 0.059591439861254036 0.05966546569057013
0.015606098564201525 0.014571518095913191 0.05957733439898377 0.05964638328046622
0.015860921226210686 0.014779314373000155 0.05956617731650993 0.059628367500822656
0.016115743888219843 0.014987110650087117 0.05955880256649861 0.05961188603924721
0.016370566550229004 0.01519490692717408 0.059556540219270294 0.0595969388957399
0.016625389212238165 0.015402703204261044 0.05955940746491986 0.05958352607030071
0.016880211874247326 0.015610499481348006 0.05956740430344733 0.05957177776319051
0.017135034536256484 0.01581829575843497 0.059580530734852685 0.05956281671682172
0.017389857198265645 0.016026092035521935 0.05959878532029524 0.059556901518376476
0.017644679860274806 0.016233888312608896 0.05962216619494633 0.05955403216785475
0.017899502522283967 0.01644168458969586 0.05965067335120236 0.0595542086652566
0.018154325184293125 0.016649480866782824 0.05968430678906333 0.059557488719905995
0.018409147846302286 0.016857277143869788 0.05972306650852924 0.059564280855956254
0.018663970508311447 0.01706507342095675 0.05976601395507962 0.05957466471358403
0.018918793170320608 0.017272869698043713 0.059812172595572 0.05958864029278935
0.019173615832329766 0.017480665975130677 0.0598615423344388 0.05960620759357218
0.019428438494338927 0.017688462252217638 0.05991412317168002 0.05962731490410654
0.019683261156348088 0.017896258529304602 0.05996991156720667 0.059651657577453304
0.01993808381835725 0.018104054806391566 0.06002721630597562 0.05967918576506298
0.020192906480366406 0.01831185108347853 0.06008463186675684 0.059709899466935557
0.020447729142375567 0.01851964736056549 0.060142158249550326 0.059743798683071
0.02070255180438473 0.018727443637652455 0.06019979545435608 0.05978070304380366
0.02095737446639389 0.01893523991473942 0.060257525055156934 0.05981971894652805
0.021212197128403047 0.019143036191826383 0.06031338141616875 0.059860725011838305
0.02146701979041221 0.019350832468913344 0.060366041799198175 0.059903721239734406
0.02172184245242137 0.019558628746000308 0.0604155062042452 0.05994870763021638
0.02197666511443053 0.019766425023087272 0.060461774631309806 0.05999538504707834
0.022231487776439688 0.019974221300174233 0.06050481280137654 0.06004249727626331
0.02248631043844885 0.020182017577261197 0.060542984814907316 0.0600899046991753
0.02274113310045801 0.02038981385434816 0.06057539136155012 0.060137607315814266
0.02299595576246717 0.020597610131435126 0.060602032441304965 0.06018560512618024
0.02325077842447633 0.020805406408522086 0.06062290805417184 0.060233523732111376
0.02350560108648549 0.02101320268560905 0.06063798947962842 0.060280022595977464
0.02376042374849465 0.021220998962696015 0.060646487003818035 0.060324982094253916
0.024015246410503812 0.02142879523978298 0.06064804428990408 0.06036840222694077
0.02427006907251297 0.02163659151686994 0.06064266133788656 0.06041028299403802
0.02452489173452213 0.021844387793956904 0.06063033814776547 0.06045024696764142
0.024779714396531292 0.022052184071043868 0.06061109234374074 0.060487137255424143
0.025034537058540453 0.02225998034813083 0.06058524163288355 0.06052087303140761
0.02528935972054961 0.022467776625217793 0.06055290382904162 0.060551454295591826
0.02554418238255877 0.022675572902304757 0.06051407893221494 0.06057888104797675
0.025799005044567933 0.02288336917939172 0.06046876694240355 0.060602860333805464
0.026053827706577094 0.02309116545647868 0.06041707460296498 0.06062262153057904
0.02630865036858625 0.023298961733565646 0.06036036420761833 0.060638123907967655
0.026563473030595412 0.02350675801065261 0.06029905009228964 0.06064936746597129
0.026818295692604573 0.023714554287739574 0.060233132256978905 0.060656352204589946
0.027073118354613734 0.023922350564826535 0.06016261070168612 0.0606589537925737
0.027327941016622892 0.0241301468419135 0.06008770209787492 0.06065689128750964
0.027582763678632053 0.024337943119000463 0.06001046419397259 0.06065015398739983
0.027837586340641214 0.024545739396087427 0.05993140759809988 0.06063874189224429
0.028092409002650375 0.024753535673174388 0.059850532310256804 0.060622655002043
0.028347231664659533 0.024961331950261352 0.05976783833044336 0.060601999101303976
0.028602054326668694 0.025169128227348316 0.0596836321548993 0.060576979408927985
0.028856876988677855 0.025376924504435277 0.05960015488730742 0.06054760116683455
0.029111699650687016 0.02558472078152224 0.05951785618300943 0.06051386437502366
0.029366522312696174 0.025792517058609205 0.05943673604200535 0.06047576903349533
0.029621344974705335 0.02600031333569617 0.059356794464295176 0.06043367408469638
0.029876167636714496 0.02620810961278313 0.05927836435001549 0.06038817609140176
0.030130990298723657 0.026415905889870094 0.05920336516939594 0.06033928414708262
0.030385812960732814 0.02662370216695706 0.05913210418801403 0.06028699825173894
0.030640635622741975 0.026831498444044023 0.059064581405869766 0.060231318405370694
0.030895458284751137 0.027039294721130983 0.059000796822963136 0.06017283238334802
0.031150280946760298 0.027247090998217947 0.05894102314515284 0.060112373857659565
0.031405103608769455 0.02745488727530491 0.05888652143252454 0.06004994894201867
0.03165992627077862 0.027662683552391872 0.058837449699641914 0.05998555763642532
0.03191474893278778 0.027870479829478836 0.05879380794650496 0.059919199940879526
0.032169571594796935 0.0280782761065658 0.05875559617311368 0.05985162128352437
0.0324243942568061 0.028286072383652765 0.058722953637891095 0.05978371860426826
0.03267921691881526 0.028493868660739725 0.058696402894189606 0.0597154937804273
0.032934039580824415 0.02870166493782669 0.05867599383104313 0.0596469468120015
0.03318886224283358 0.028909461214913654 0.05866172644845169 0.05957807769899086
0.03344368490484274 0.029117257492000618 0.058653600746415256 0.05950968293137704
0.0336985075668519 0.02932505376908758 0.05865159552285254 0.059442568667678296
0.03395333022886106 0.029532850046174543 0.0586556457247549 0.05937673491521889
0.034208152890870216 0.029740646323261507 0.05866574679960611 0.05931218167399881
0.03446297555287938 0.029948442600348468 0.05868189874740616 0.059248910111622276
0.03471779821488854 0.030156238877435432 0.05870410156815506 0.05918764403719114
0.034972620876897696 0.030364035154522396 0.05873219795974336 0.059128998868036485
0.03522744353890686 0.03057183143160936 0.05876579164934119 0.059072974604158335
0.03548226620091602 0.03077962770869632 0.058804863445079576 0.05901957124555668
0.03573708886292518 0.030987423985783285 0.05884941334695851 0.058968792292363535
0.03599191152493434 0.03119522026287025 0.058899441354978 0.05892117943846409
0.0362467341869435 0.03140301653995721 0.058954697181336856 0.05887712302632598
0.03650155684895266 0.03161081281704418 0.05901466267977361 0.058836623055949194
0.03675637951096182 0.03181860909413114 0.05907932199246376 0.05879967952733376
0.03701120217297098 0.0320264053712181 0.059148675119407294 0.05876629663587135
