KE_IESH_FULL(eV)	KE_IESH_INELASTIC(eV)	IESH_FULL_Probability(eV^-1)	IESH_INELASTIC_Probability(eV^-1)
0.01 0.01 0.003318378245077482 0.0032870983709310984
0.010944385912874974 0.010792910683905286 0.0033259634612430563 0.0032973540387110996
0.011888771825749949 0.01158582136781057 0.0033429033131423774 0.0033128300392642547
0.012833157738624921 0.012378732051715855 0.003369510430430717 0.0033335263725905633
0.013777543651499895 0.01317164273562114 0.003405784813108072 0.0033594521368571733
0.01472192956437487 0.013964553419526425 0.0034517264611744424 0.0033922055284865637
0.015666315477249844 0.014757464103431709 0.0035053738597453877 0.003432961991136647
0.016610701390124816 0.015550374787336995 0.0035643475293652576 0.003481721524807424
0.017555087302999792 0.01634328547124228 0.0036286420472257832 0.0035384841294988953
0.018499473215874765 0.017136196155147564 0.0036982574133269646 0.003603083717373823
0.019443859128749737 0.017929106839052848 0.0037731679301645222 0.003668724089130797
0.020388245041624713 0.018722017522958132 0.003842053423437878 0.0037318491961975723
0.021332630954499686 0.01951492820686342 0.0038955785767174353 0.00379245903857415
0.022277016867374662 0.020307838890768704 0.0039337433900031955 0.0038505536162605305
0.023221402780249634 0.021100749574673987 0.003956547863295158 0.003905717410693767
0.024165788693124607 0.021893660258579275 0.003964002997625869 0.0039502423065597495
0.025110174605999583 0.02268657094248456 0.003956725003292222 0.003981227341935891
0.026054560518874555 0.023479481626389843 0.003935069055982874 0.0039986725168221935
0.02699894643174953 0.024272392310295127 0.0038990351556978248 0.004002577831218657
0.027943332344624504 0.025065302994200414 0.003848623302437075 0.003993154655796964
0.028887718257499476 0.025858213678105698 0.0037844902449633397 0.003972650847069816
0.029832104170374452 0.026651124362010982 0.003721141522477114 0.003941671898856774
0.030776490083249425 0.027444035045916266 0.003664522133495434 0.0039002178111578367
0.0317208759961244 0.028236945729821553 0.003614632078018299 0.003848288583973007
0.03266526190899938 0.029029856413726837 0.003571471356045709 0.003787470681540019
0.033609647821874346 0.02982276709763212 0.003535486428963781 0.003728603133937232
0.03455403373474932 0.03061567778153741 0.00351200096204318 0.0036737319436253766
0.0354984196476243 0.03140858846544269 0.0035025648134737867 0.003622857110604453
0.03644280556049927 0.03220149914934798 0.003507177983255601 0.00357597863487446
0.03738719147337424 0.03299440983325326 0.003525840471388622 0.0035343421742706515
0.03833157738624922 0.03378732051715855 0.0035567085749368507 0.0035037659948632715
0.03927596329912419 0.03458023120106383 0.0035861158189790954 0.0034849879333400625
0.040220349211999164 0.035373141884969116 0.0036112871663781217 0.003478007989701024
0.04116473512487414 0.0361660525688744 0.0036322226171339287 0.003482826163946157
0.04210912103774911 0.036958963252779684 0.003648922171246516 0.0034977014689836663
0.043053506950624085 0.03775187393668497 0.00365904588189847 0.003516882176768149
0.04399789286349906 0.03854478462059026 0.003650979987675557 0.003539914176459773
0.04494227877637404 0.03933769530449554 0.0036231437138171817 0.003566797468058535
0.045886664689249006 0.040130605988400826 0.0035755370603233433 0.003597532051564439
0.04683105060212398 0.040923516672306114 0.00350816002719404 0.003627926460494431
0.04777543651499896 0.041716427356211394 0.0034262464716615696 0.003648035709644789
0.04871982242787393 0.04250933804011668 0.0033479043020561167 0.0036574361996545347
0.0496642083407489 0.04330224872402196 0.0032746688054131113 0.003656127930523667
0.05060859425362388 0.04409515940792725 0.003206539981732553 0.0036441109022521847
0.05155298016649885 0.04488807009183254 0.0031435178310144415 0.003621004657991084
0.052497366079373824 0.04568098077573782 0.0030914421911028833 0.0035861611243331445
0.0534417519922488 0.046473891459643105 0.0030646621621589864 0.0035395694691917213
0.054386137905123776 0.04726680214354839 0.0030638372148572373 0.003481229692566816
0.055330523817998745 0.04805971282745367 0.0030889673491976345 0.0034111417944584278
0.05627490973087372 0.04885262351135896 0.0031400525651801773 0.003337473967928551
0.0572192956437487 0.04964553419526425 0.003210295984697331 0.0032700451124436426
0.058163681556623666 0.05043844487916953 0.003287820719087777 0.0032088755667932923
0.05910806746949864 0.051231355563074815 0.0033724093453881615 0.003153965330977496
0.06005245338237362 0.052024266246980096 0.0034640618635984914 0.0031053291664829407
0.06099683929524859 0.05281717693088538 0.0035627782737187616 0.003069605445602998
0.06194122520812356 0.05361008761479067 0.003660518910666765 0.0030522795529336504
0.06288561112099854 0.05440299829869595 0.0037474590865047494 0.0030533514884749004
0.06382999703387351 0.05519590898260124 0.003823574695523973 0.0030728212522267468
0.06477438294674849 0.055988819666506526 0.0038888657377244324 0.0031105928520684524
0.06571876885962345 0.056781730350411806 0.003943331757824022 0.003161051481860395
0.06666315477249843 0.057574641034317094 0.003986756133383797 0.003220921358862336
0.0676075406853734 0.058367551718222374 0.004018958903937975 0.0032902024830742723
0.06855192659824838 0.05916046240212766 0.004039940069486555 0.003368894854496206
0.06949631251112336 0.05995337308603295 0.004049699630029537 0.003456585329657962
0.07044069842399833 0.06074628376993823 0.004048299256277915 0.0035437037647049136
0.07138508433687331 0.06153919445384352 0.004039277934216147 0.003626241086693078
0.07232947024974827 0.062332105137748804 0.00402468942389277 0.003704197295622448
0.07327385616262325 0.06312501582165408 0.004004533725307783 0.00377757239149303
0.07421824207549822 0.06391792650555937 0.0039788108384611835 0.003846075334434892
0.0751626279883732 0.06471083718946466 0.003947824541069008 0.0039060556391071538
0.07610701390124817 0.06550374787336995 0.003918381323563099 0.003956415180536211
0.07705139981412315 0.06629665855727522 0.0038932894126297852 0.003997153958722065
0.07799578572699813 0.06708956924118051 0.0038725488082690684 0.004028271973664716
0.07894017163987309 0.0678824799250858 0.003856159510480948 0.0040499429372067115
0.07988455755274806 0.06867539060899108 0.0038439819469197863 0.004063525886133254
0.08082894346562304 0.06946830129289637 0.0038343343635020653 0.004069309854311945
0.08177332937849802 0.07026121197680166 0.00382672379816869 0.004067294841742781
0.08271771529137299 0.07105412266070693 0.003821150250919661 0.004057480848425766
0.08366210120424797 0.07184703334461222 0.0038176137217549788 0.004040556404351914
0.08460648711712293 0.0726399440285175 0.0038148460388332008 0.004020144125971158
0.0855508730299979 0.0734328547124228 0.003803366782386731 0.003996770279319777
0.08649525894287288 0.07422576539632808 0.0037812366516465916 0.003970434864397769
0.08743964485574786 0.07501867608023335 0.0037484556466127854 0.003941137881205136
0.08838403076862283 0.07581158676413864 0.0037050237672853117 0.0039103575312532035
0.08932841668149781 0.07660449744804393 0.0036516418850807563 0.0038835469946378355
0.09027280259437279 0.07739740813194922 0.0035918144834769365 0.00386121443871621
0.09121718850724775 0.0781903188158545 0.003526022601591066 0.0038433598634883257
0.09216157442012272 0.07898322949975979 0.0034542662394231407 0.0038299832689541835
0.0931059603329977 0.07977614018366506 0.0033765453969731647 0.0038209354036437427
0.09405034624587268 0.08056905086757035 0.0032974878217421275 0.0038158220986636705
0.09499473215874765 0.08136196155147564 0.003233214518003895 0.0038146223573573873
0.09593911807162263 0.08215487223538093 0.003185106517882247 0.0038173361797248927
0.09688350398449759 0.08294778291928621 0.003153163821377187 0.003823963565766186
0.09782788989737257 0.08374069360319149 0.003137386428488711 0.003831023771842939
0.09877227581024754 0.08453360428709678 0.0031360839772477805 0.0038319052203854035
0.09971666172312252 0.08532651497100206 0.003145075324154207 0.0038264492880390718
0.1006610476359975 0.08611942565490735 0.0031641655740364035 0.003814655974803945
0.10160543354887247 0.08691233633881264 0.0031933547268943696 0.003796525280680021
0.10254981946174745 0.08770524702271791 0.003232642782728105 0.0037705872488709487
0.10349420537462241 0.0884981577066232 0.0032736691716788576 0.0037348562130513087
0.10443859128749738 0.08929106839052849 0.0033017250001887025 0.0036893213355067753
0.10538297720037236 0.09008397907443377 0.0033165345914710387 0.0036339826162373494
0.10632736311324734 0.09087688975833906 0.0033180979455258667 0.0035688418837212833
0.10727174902612231 0.09166980044224435 0.0033064150623531865 0.003499891744446023
0.10821613493899729 0.09246271112614962 0.00328212848112592 0.003432718703196061
0.10916052085187226 0.09325562181005491 0.0032460291792126917 0.0033673227599713947
0.11010490676474723 0.0940485324939602 0.0031981192401145534 0.003303703914772025
0.1110492926776222 0.09484144317786548 0.0031383986638315042 0.0032419409025048
0.11199367859049718 0.09563435386177077 0.003066889295523621 0.0031892436721478977
0.11293806450337215 0.09642726454567604 0.00299485497497786 0.0031503105804266884
0.11388245041624713 0.09722017522958133 0.002931722515323413 0.0031251416273411713
0.1148268363291221 0.09801308591348662 0.0028774919165602767 0.0031137368128913477
0.11577122224199707 0.0988059965973919 0.002832163178688451 0.003115934718958539
0.11671560815487204 0.0995989072812972 0.0027957886409251654 0.003126921600584188
0.11765999406774702 0.10039181796520248 0.0027714463645067996 0.0031444528519846
0.118604379980622 0.10118472864910776 0.0027609348374552146 0.0031685284731597773
0.11954876589349697 0.10197763933301304 0.002764254059770412 0.003199148464109719
0.12049315180637195 0.10277055001691833 0.002781404031452391 0.00323562650930031
0.12143753771924692 0.10356346070082362 0.002811919501761156 0.0032676626862237898
0.12238192363212189 0.1043563713847289 0.0028452241187517753 0.00329180247056558
0.12332630954499686 0.10514928206863418 0.0028769251399719843 0.00330804586232568
0.12427069545787184 0.10594219275253947 0.0029070225654217827 0.003316392861504091
0.1252150813707468 0.10673510343644475 0.002935516395101174 0.003316620316814231
0.1261594672836218 0.10752801412035004 0.0029624720097585684 0.0033067135045507434
0.12710385319649675 0.10832092480425533 0.0029886855175803202 0.0032861913879273477
0.12804823910937174 0.10911383548816062 0.003014391876398312 0.0032550539669440443
0.1289926250222467 0.10990674617206589 0.0030395910862125427 0.0032133012416008322
0.1299370109351217 0.11069965685597118 0.00306428314702301 0.0031621071354914344
0.13088139684799666 0.11149256753987646 0.003088127369591013 0.0031084592383499392
0.13182578276087162 0.11228547822378175 0.0031085551094969374 0.003053512872676847
0.1327701686737466 0.11307838890768704 0.003125037044092522 0.0029972680384721577
0.13371455458662157 0.11387129959159231 0.0031375731733777673 0.0029397247357358766
0.13465894049949656 0.1146642102754976 0.003146163497352676 0.0028830379970089517
0.13560332641237152 0.11545712095940289 0.003149597606783559 0.0028361044716127943
0.1365477123252465 0.11625003164330817 0.003141778120730515 0.00279989123635627
0.13749209823812147 0.11704294232721346 0.0031218610299439077 0.0027743982912393785
0.13843648415099644 0.11783585301111875 0.003089846334423734 0.002759625636262119
0.13938087006387143 0.11862876369502402 0.0030457340341699954 0.0027548911057158547
0.1403252559767464 0.11942167437892931 0.002991643723000017 0.0027581884130840283
0.14126964188962138 0.1202145850628346 0.0029350099432141645 0.0027693870306537255
0.14221402780249634 0.12100749574673988 0.0028764761738441433 0.0027884869584249464
0.14315841371537133 0.12180040643064517 0.002816042414889956 0.002815488196397689
0.1441027996282463 0.12259331711455045 0.002753708666351604 0.00284731680963307
0.14504718554112125 0.12338622779845573 0.002693331050289049 0.0028774694581437704
0.14599157145399624 0.12417913848236102 0.002644511482794151 0.0029057354920422698
0.1469359573668712 0.12497204916626631 0.002607703856141534 0.0029321149113285673
0.1478803432797462 0.12576495985017158 0.0025829081703311937 0.0029566077160026656
0.14882472919262116 0.12655787053407688 0.002570124425363135 0.00297952892638653
0.14976911510549615 0.12735078121798216 0.0025700987590744073 0.0030013551674796276
0.1507135010183711 0.12814369190188746 0.0025841528062258206 0.003022091312901012
0.15165788693124607 0.12893660258579273 0.002612311918974911 0.003041737362650681
0.15260227284412106 0.129729513269698 0.002654576097321679 0.003060293316728635
0.15354665875699602 0.1305224239536033 0.0027109453412661197 0.0030779859688942553
0.154491044669871 0.13131533463750858 0.002774312902982346 0.0030950548299233326
0.15543543058274598 0.13210824532141388 0.0028358660156499516 0.003111499944073815
0.15637981649562094 0.13290115600531915 0.0028955798234070428 0.003127321311345697
0.15732420240849593 0.13369406668922443 0.0029534543262536286 0.0031424957129954196
0.1582685883213709 0.13448697737312973 0.003009487741476696 0.003153145688622
0.15921297423424588 0.135279888057035 0.0030626803085673877 0.00315644217742771
0.16015736014712084 0.1360727987409403 0.0031121891076177676 0.003152385179412549
0.16110174605999583 0.13686570942484558 0.0031580141386278395 0.0031409746945765173
0.1620461319728708 0.13765862010875085 0.0032001554015976003 0.0031222080317035556
0.16299051788574576 0.13845153079265615 0.0032386413968057835 0.003095977514416906
0.16393490379862075 0.13924444147656143 0.0032751904248934844 0.0030622272262212477
0.1648792897114957 0.14003735216046673 0.0033108133477061687 0.0030209571671165818
0.1658236756243707 0.140830262844372 0.0033455101652438385 0.002972167337102912
0.16676806153724566 0.1416231735282773 0.0033792808775064908 0.002916226674180115
0.16771244745012065 0.14241608421218258 0.003411801278401326 0.002859880143142363
0.1686568333629956 0.14320899489608785 0.0034355930982076215 0.002805647256494295
0.16960121927587057 0.14400190557999315 0.003447529596542784 0.0027535280142359036
0.17054560518874556 0.14479481626389842 0.003447610773406815 0.0027035224163671906
0.17148999110162053 0.14558772694780373 0.0034358366287997127 0.0026562019987856206
0.17243437701449552 0.146380637631709 0.003412274521057011 0.0026175779507330516
0.17337876292737048 0.14717354831561427 0.0033777533379911002 0.002589256909374931
0.17432314884024547 0.14796645899951957 0.003332519387042098 0.002571238874711264
0.17526753475312043 0.14875936968342485 0.0032765726682100096 0.002563523846742048
0.1762119206659954 0.14955228036733015 0.0032099131814948357 0.0025659878887936503
0.17715630657887038 0.15034519105123542 0.0031343940026636193 0.002577792006216803
0.17810069249174534 0.1511381017351407 0.0030641063069734966 0.0025987791668147537
0.17904507840462033 0.151931012419046 0.00300197529900596 0.0026289493705875066
0.1799894643174953 0.15272392310295127 0.002948000978761016 0.0026683026175350587
0.18093385023037029 0.15351683378685657 0.0029021833462386584 0.002715345517860928
0.18187823614324525 0.15430974447076184 0.0028647323520749842 0.0027631594969720506
0.1828226220561202 0.15510265515466712 0.00283671351353107 0.0028108757145881005
0.1837670079689952 0.15589556583857242 0.0028182755611694038 0.0028584941707090767
0.18471139388187016 0.1566884765224777 0.002809418494989986 0.0029060148653349744
0.18565577979474515 0.157481387206383 0.0028101423149928173 0.0029530024493138332
0.1866001657076201 0.15827429789028827 0.002818840067289282 0.002998029602119199
0.1875445516204951 0.15906720857419357 0.0028298364710834067 0.003040984987965141
0.18848893753337007 0.15986011925809884 0.0028426352605617614 0.003081868606851654
0.18943332344624503 0.16065302994200412 0.0028572364357243463 0.0031206804587787474
0.19037770935912002 0.16144594062590942 0.002873639996571163 0.003158079998817349
0.19132209527199498 0.1622388513098147 0.002890660290526484 0.003195620238925551
0.19226648118486997 0.16303176199372 0.0029053252635322727 0.0032333662342493917
0.19321086709774493 0.16382467267762527 0.0029174924549351883 0.0032713179847888674
0.1941552530106199 0.16461758336153054 0.0029271618647352324 0.003309475490543978
0.19509963892349488 0.16541049404543584 0.002934333492932403 0.003346322778996718
0.19604402483636985 0.16620340472934111 0.0029394227974320667 0.003379297262506444
0.19698841074924484 0.16699631541324642 0.0029431706876030745 0.0034083573020833517
0.1979327966621198 0.1677892260971517 0.0029455917053453767 0.0034335028977274403
0.1988771825749948 0.16858213678105696 0.002946685850658973 0.003454734049438712
0.19982156848786975 0.16937504746496226 0.002946453123543864 0.0034692201417213693
0.2007659544007447 0.17016795814886754 0.0029457096743105682 0.003473586635430377
0.2017103403136197 0.17096086883277284 0.002945474990297738 0.0034678271504806507
0.20265472622649466 0.1717537795166781 0.002945752142811516 0.003451941686872189
0.20359911213936965 0.17254669020058339 0.0029465411318519027 0.00342593364123613
0.20454349805224462 0.1733396008844887 0.0029478505432179876 0.003391207678513625
0.2054878839651196 0.17413251156839396 0.0029549381060959656 0.0033489149462850054
0.20643226987799457 0.17492542225229926 0.0029722697070347025 0.0032990554445502716
0.20737665579086953 0.17571833293620454 0.0029998453460342 0.0032416291733094287
0.20832104170374452 0.17651124362010984 0.003037665023094456 0.0031767693497986335
0.20926542761661948 0.1773041543040151 0.0030856366492899995 0.0031120571799772554
0.21020981352949447 0.17809706498792038 0.003138066301388284 0.0030518819505186367
0.21115419944236943 0.17888997567182569 0.0031915813423291747 0.0029962436614227685
0.21209858535524442 0.17968288635573096 0.0032461817721126766 0.0029451423126896554
0.21304297126811939 0.18047579703963626 0.0033018675907387817 0.002898713830540249
0.21398735718099435 0.18126870772354153 0.003358239008551457 0.0028600555884924065
0.21493174309386934 0.1820616184074468 0.0034059378078446024 0.0028304554522241023
0.2158761290067443 0.1828545290913521 0.003441025091159849 0.002809913421735338
0.2168205149196193 0.18364743977525738 0.0034635008584972026 0.002798429497026115
0.21776490083249425 0.18444035045916268 0.003473365109856661 0.002795705087591698
0.21870928674536924 0.18523326114306796 0.0034711216427772825 0.002798039534311994
0.2196536726582442 0.18602617182697323 0.003463036106502991 0.002804328109907738
0.22059805857111917 0.18681908251087853 0.0034509831025462023 0.002814570814378929
0.22154244448399416 0.1876119931947838 0.0034349626309069176 0.0028287676477255675
0.22248683039686912 0.1884049038786891 0.0034149746915851367 0.0028463876252310593
0.2234312163097441 0.18919781456259438 0.0033904042474491164 0.0028633166894948573
0.22437560222261907 0.18999072524649965 0.0033565341848044135 0.002878687034115027
0.22531998813549403 0.19078363593040495 0.003312378061439765 0.0028924986590915685
0.22626437404836902 0.19157654661431023 0.0032579358773551685 0.0029047515644244804
0.22720875996124398 0.19236945729821553 0.0031932076325506273 0.002915436139350247
0.22815314587411897 0.1931623679821208 0.0031194585865674555 0.0029245022434592352
0.22909753178699394 0.1939552786660261 0.0030431581088908484 0.00293194265994062
0.23004191769986893 0.19474818934993138 0.0029652167961295027 0.0029377573887943995
0.2309863036127439 0.19554110003383665 0.002885634648283417 0.0029419464300205755
0.23193068952561885 0.19633401071774195 0.002804411665352601 0.00294462830472239
0.23287507543849384 0.19712692140164723 0.002724696444172774 0.002946236859854227
