KE_IESH_FULL(eV)	KE_IESH_INELASTIC(eV)	IESH_FULL_Probability(eV^-1)	IESH_INELASTIC_Probability(eV^-1)
0.01 0.01 0.0026504835909865474 0.0026428769925944504
0.010690881440128887 0.010650981890575903 0.002633788592136405 0.002621964701229747
0.011381762880257773 0.011301963781151806 0.002620089216250121 0.002603887168800067
0.01207264432038666 0.01195294567172771 0.0026093854633276944 0.0025924750630692893
0.012763525760515546 0.012603927562303613 0.0026023612445002027 0.002587728384037413
0.013454407200644433 0.013254909452879516 0.002603069178759955 0.0025896471317044395
0.014145288640773319 0.013905891343455419 0.002612176298272486 0.002598236201584024
0.014836170080902206 0.014556873234031322 0.002629682603037796 0.002613625030914627
0.015527051521031092 0.015207855124607225 0.0026555880930558837 0.0026358710760179013
0.01621793296115998 0.015858837015183126 0.0026888864945046956 0.002664974336893847
0.016908814401288864 0.01650981890575903 0.0027254012475342866 0.0027009348135424625
0.01759969584141775 0.017160800796334932 0.0027646751641516075 0.002743391252687401
0.01829057728154664 0.017811782686910835 0.002806708244356659 0.0027872478723408997
0.018981458721675525 0.01846276457748674 0.002851500488149439 0.0028308565777071665
0.01967234016180441 0.01911374646806264 0.0028974657828879573 0.002874217368786201
0.0203632216019333 0.019764728358638545 0.0029398732760651546 0.002917330245578005
0.021054103042062185 0.020415710249214448 0.0029784075352921597 0.0029598046878601993
0.02174498448219107 0.02106669213979035 0.0030130685605689726 0.002998222625990663
0.022435865922319956 0.021717674030366254 0.003043856351895595 0.0030317874860409572
0.023126747362448845 0.022368655920942157 0.0030704744725487776 0.0030604992680110825
0.02381762880257773 0.02301963781151806 0.0030922812786138977 0.003084357971901039
0.024508510242706616 0.023670619702093963 0.003109254748351543 0.003103439318515931
0.0251993916828355 0.024321601592669866 0.0031213948817617122 0.0031181890779293136
0.02589027312296439 0.02497258348324577 0.0031287016788444054 0.003128680137371902
0.026581154563093276 0.025623565373821672 0.0031315458801239116 0.0031349124968436974
0.02727203600322216 0.026274547264397576 0.0031305072397779933 0.0031368861563446995
0.02796291744335105 0.02692552915497348 0.0031255926452081906 0.00313483928960671
0.028653798883479936 0.02757651104554938 0.0031168020964145024 0.003129759182833407
0.029344680323608822 0.028227492936125285 0.0031041355933969297 0.0031217537301941865
0.030035561763737707 0.028878474826701188 0.003088371969262924 0.003110822931689048
0.030726443203866596 0.02952945671727709 0.0030703728360028867 0.0030969667873179917
0.03141732464399548 0.030180438607852994 0.0030501387363188887 0.0030805186139363583
0.03210820608412437 0.030831420498428897 0.003027669670210929 0.0030624757890234775
0.032799087524253256 0.0314824023890048 0.0030029729202147404 0.003042905184765735
0.03348996896438214 0.0321333842795807 0.002977797943652254 0.0030218068011631316
0.03418085040451103 0.032784366170156606 0.002953490870122295 0.0029991806382156654
0.03487173184463992 0.033435348060732506 0.0029300516996248636 0.002975777098100721
0.0355626132847688 0.03408632995130841 0.0029074804321599593 0.0029532327970452784
0.03625349472489769 0.03473731184188431 0.0028858212654129956 0.0029316049713641944
0.03694437616502658 0.03538829373246022 0.0028671976832067925 0.0029108936210574675
0.03763525760515546 0.03603927562303612 0.002852779456167103 0.002891098746125099
0.03832613904528435 0.036690257513612025 0.0028425665842939244 0.0028732220132675207
0.03901702048541323 0.037341239404187924 0.0028365590675872594 0.0028588493485662645
0.03970790192554212 0.03799222129476383 0.0028348263550403443 0.0028480006270049448
0.04039878336567101 0.03864320318533973 0.002838821726953904 0.0028406758485835615
0.04108966480579989 0.03929418507591564 0.0028491257933240307 0.0028368750133021155
0.04178054624592878 0.03994516696649154 0.0028657385541507245 0.002837449491660564
0.04247142768605767 0.04059614885706744 0.0028886600094339856 0.0028433587361753124
0.04316230912618655 0.04124713074764334 0.002917717386097824 0.00285460359106932
0.04385319056631544 0.04189811263821925 0.0029508716448520414 0.0028711840563425857
0.04454407200644433 0.04254909452879515 0.0029875331848442286 0.0028930971957516543
0.04523495344657321 0.043200076419371056 0.0030277020060743864 0.002919501001135351
0.0459258348867021 0.043851058309946955 0.0030713781085425136 0.0029497328388366135
0.04661671632683098 0.04450204020052286 0.003117833707694302 0.0029837927088554386
0.04730759776695987 0.04515302209109876 0.003161588694587908 0.0030216806111918277
0.04799847920708876 0.04580400398167467 0.0032015150336745044 0.0030633279434033067
0.04868936064721764 0.04645498587225057 0.003237612724954092 0.0031051462424749386
0.04938024208734653 0.047105967762826474 0.0032698817684266705 0.0031451075976117416
0.05007112352747542 0.047756949653402374 0.0032977585199160187 0.0031832120088137123
0.0507620049676043 0.04840793154397828 0.003318346133004592 0.0032194594760808527
0.05145288640773319 0.04905891343455418 0.0033312345143305 0.003253711293541344
0.05214376784786208 0.049709895325130087 0.0033364236638937436 0.003282877709312399
0.05283464928799096 0.050360877215705986 0.003333913581694323 0.003305687395024997
0.05352553072811985 0.05101185910628189 0.0033243188176570707 0.003322140350679136
0.05421641216824873 0.05166284099685779 0.0033098785797174277 0.003332236576274816
0.05490729360837762 0.05231382288743369 0.0032907978446049435 0.003336035184642281
0.05559817504850651 0.0529648047780096 0.0032670766123196176 0.00333427207609984
0.05628905648863539 0.0536157866685855 0.0032387148828614504 0.0033271675613657245
0.05697993792876428 0.054266768559161405 0.003207382518393354 0.0033147216404399355
0.05767081936889317 0.054917750449737304 0.0031774760963581656 0.0032969343133224726
0.05836170080902205 0.05556873234031321 0.00314922840763571 0.0032742057092132386
0.05905258224915094 0.05621971423088911 0.003122639452225987 0.0032497013397882993
0.05974346368927983 0.05687069612146502 0.0030977092301289963 0.003224100771347872
0.06043434512940871 0.05752167801204092 0.003075606397421869 0.0031974040038919562
0.0611252265695376 0.05817265990261682 0.003058563872284244 0.0031696110374205516
0.061816108009666484 0.05882364179319272 0.0030466361813308793 0.003141273473437813
0.06250698944979538 0.05947462368376863 0.003039823324561774 0.0031153662444453134
0.06319787088992426 0.06012560557434453 0.0030381253019769296 0.0030923332858415653
0.06388875233005314 0.060776587464920435 0.003040708860812441 0.003072174597626565
0.06457963377018203 0.061427569355496335 0.003046430574517021 0.0030548901798003137
0.06527051521031092 0.06207855124607224 0.0030552835442468154 0.0030408047074604737
