EnergyLoss(eV) ProbabilityDensity(eV⁻¹)
-0.011450953313147669 0.01853083783952536
-0.011431442110795088 0.013900918343821234
-0.011411930908442508 0.010411462808627259
-0.011392419706089927 0.008845058699369968
-0.011372908503737348 0.00917880634210233
-0.011353397301384767 0.010835580908760245
-0.011333886099032187 0.013082909683422017
-0.011314374896679606 0.015264536703641418
-0.011294863694327025 0.01681023497407791
-0.011275352491974446 0.017237232995100216
-0.011255841289621865 0.016338186559544776
-0.011236330087269285 0.014446371022872773
-0.011216818884916704 0.012450408967396354
-0.011197307682564123 0.011399970902857604
-0.011177796480211544 0.011926317549068699
-0.011158285277858964 0.013878814017289187
-0.011138774075506383 0.016401021684941952
-0.011119262873153802 0.018356130683912397
-0.011099751670801222 0.01883350201043754
-0.011080240468448643 0.017497472496252442
-0.011060729266096062 0.014673261963020323
-0.011041218063743481 0.011191429798044439
-0.0110217068613909 0.008097300275481834
-0.011002195659038322 0.006361662914282251
-0.01098268445668574 0.006672482913391342
-0.01096317325433316 0.009278453153983901
-0.01094366205198058 0.013829441031692424
-0.010924150849627999 0.019286412787216767
-0.01090463964727542 0.0241020650978781
-0.010885128444922839 0.026776302920134554
-0.010865617242570258 0.026576549631882274
-0.010846106040217678 0.0239692825029445
-0.010826594837865097 0.020403742862473373
-0.010807083635512518 0.017498857028839687
-0.010787572433159937 0.016121368482231446
-0.010768061230807357 0.015972291516611392
-0.010748550028454776 0.01597355067960393
-0.010729038826102195 0.015158785312110012
-0.010709527623749616 0.013383509108962244
-0.010690016421397035 0.011340303719634903
-0.010670505219044455 0.009958839613545933
-0.010650994016691874 0.009740212829910888
-0.010631482814339293 0.010521124603656062
-0.010611971611986714 0.011724536775545857
-0.010592460409634134 0.012789063550371793
-0.010572949207281553 0.01345803709883725
-0.010553438004928972 0.013828410594594442
-0.010533926802576392 0.014223714784003583
-0.010514415600223813 0.014979489668003054
-0.010494904397871232 0.016240545876943735
-0.010475393195518651 0.017895520584066738
-0.01045588199316607 0.01968677981981576
-0.010436370790813491 0.021357427091238224
-0.01041685958846091 0.022674476095610463
-0.01039734838610833 0.02336842477288309
-0.01037783718375575 0.02317460138434929
-0.010358325981403169 0.022024982187457298
-0.01033881477905059 0.020205647758822
-0.010319303576698009 0.018284997382021384
-0.010299792374345428 0.016831808286948968
-0.010280281171992848 0.0161244883098135
-0.010260769969640267 0.01606142350257911
-0.010241258767287688 0.016358054009992684
-0.010221747564935107 0.016921127982736928
-0.010202236362582526 0.01810487533086902
-0.010182725160229946 0.02054577856188189
-0.010163213957877365 0.0245663173713071
-0.010143702755524786 0.02957889076581921
-0.010124191553172205 0.034082165055350444
-0.010104680350819625 0.036428171870696247
-0.010085169148467044 0.03583216250183341
-0.010065657946114463 0.03280538440725422
-0.010046146743761884 0.028675530361510937
-0.010026635541409304 0.024661105455038523
-0.010007124339056723 0.02128419869791287
-0.009987613136704142 0.01847586303290427
-0.009968101934351561 0.0160567693314988
-0.009948590731998982 0.014043699736703275
-0.009929079529646402 0.012583912318461898
-0.009909568327293821 0.011779881468839903
-0.00989005712494124 0.011715225479832725
-0.009870545922588661 0.012639332653648694
-0.00985103472023608 0.014996210677178823
-0.0098315235178835 0.01913347874095317
-0.00981201231553092 0.0248943062961815
-0.009792501113178339 0.03143436029759966
-0.00977298991082576 0.0374072141945353
-0.009753478708473179 0.041403659660677605
-0.009733967506120598 0.042437554040495984
-0.009714456303768017 0.04029121136892877
-0.009694945101415437 0.035577528995927254
-0.009675433899062858 0.029490044279845473
-0.009655922696710277 0.023392625568080916
-0.009636411494357696 0.018475461398664295
-0.009616900292005116 0.015571540199387557
-0.009597389089652535 0.015056107081089204
-0.009577877887299956 0.01676087296473716
-0.009558366684947375 0.019979126913428902
-0.009538855482594795 0.023679771392036086
-0.009519344280242214 0.02689875652360829
-0.009499833077889633 0.02910152873536692
-0.009480321875537054 0.03030106822582246
-0.009460810673184473 0.03087075254309124
-0.009441299470831893 0.03116573508359044
-0.009421788268479312 0.031172390911088255
-0.009402277066126733 0.030438395949885955
-0.009382765863774152 0.028423814393935987
-0.009363254661421572 0.02508223777583729
-0.009343743459068991 0.021163824349583693
-0.00932423225671641 0.017863686791651623
-0.009304721054363831 0.016030318951343214
-0.00928520985201125 0.015606265469148783
-0.00926569864965867 0.015788151131150285
-0.00924618744730609 0.01575094569102553
-0.009226676244953508 0.015308645097728446
-0.00920716504260093 0.014982020045005096
-0.009187653840248349 0.015474061208327727
-0.009168142637895768 0.0170306793298724
-0.009148631435543187 0.019197559224261862
-0.009129120233190607 0.021101264131712927
-0.009109609030838028 0.02196555590050414
-0.009090097828485447 0.02147084602564875
-0.009070586626132866 0.019785644369313127
-0.009051075423780286 0.017379791406893885
-0.009031564221427705 0.014821247590342257
-0.009012053019075126 0.012640083751746634
-0.008992541816722545 0.011210044377457318
-0.008973030614369965 0.01062794314250104
-0.008953519412017384 0.010688096525233559
-0.008934008209664803 0.011027412621927801
-0.008914497007312224 0.011346069462123964
-0.008894985804959643 0.011540338571901343
-0.008875474602607063 0.011725566079919203
-0.008855963400254482 0.012244971368116447
-0.008836452197901903 0.0136589928437518
-0.008816940995549322 0.016571555568343777
-0.008797429793196742 0.021246707798213832
-0.008777918590844161 0.027227479666127707
-0.00875840738849158 0.0332756824967097
-0.008738896186139001 0.0377790717821192
-0.00871938498378642 0.03946792053700021
-0.00869987378143384 0.03805132417356863
-0.00868036257908126 0.03437506213105809
-0.008660851376728678 0.029976081672769272
-0.0086413401743761 0.026307572341996877
-0.008621828972023519 0.02411073140744069
-0.008602317769670938 0.02325961998816173
-0.008582806567318357 0.023080951848465647
-0.008563295364965777 0.022907946679579627
-0.008543784162613198 0.022550875863213304
-0.008524272960260617 0.0224230471329232
-0.008504761757908036 0.023225226261123832
-0.008485250555555456 0.025342011888468102
-0.008465739353202875 0.02834944849801066
-0.008446228150850296 0.03107209710334613
-0.008426716948497715 0.03227887836220167
-0.008407205746145134 0.03153647035701562
-0.008387694543792554 0.02950266226990632
-0.008368183341439973 0.02739426972302131
-0.008348672139087394 0.02611046625720334
-0.008329160936734813 0.025763464290726512
-0.008309649734382233 0.025914029434923463
-0.008290138532029652 0.02614333273027536
-0.008270627329677073 0.026372380306384363
-0.008251116127324492 0.02671133167415124
-0.008231604924971912 0.02714857732606052
-0.00821209372261933 0.027512946626349205
-0.00819258252026675 0.02775159846492592
-0.008173071317914171 0.02814515276947005
-0.00815356011556159 0.029151315932755564
-0.00813404891320901 0.03102523139619344
-0.008114537710856429 0.033617788517197406
-0.008095026508503848 0.03651638355622998
-0.00807551530615127 0.03932122848124439
-0.008056004103798689 0.04178751891970804
-0.008036492901446108 0.04378135164727942
-0.008016981699093527 0.045169868606806524
-0.007997470496740947 0.04574908778277019
-0.007977959294388368 0.04523755599706117
-0.007958448092035787 0.04336657073306925
-0.007938936889683206 0.04010476388865156
-0.007919425687330625 0.03591506991409672
-0.007899914484978045 0.03176050161107981
-0.007880403282625466 0.028679798502842246
-0.007860892080272885 0.027170753170034437
-0.007841380877920304 0.02687972680822083
-0.007821869675567724 0.026850764944913577
-0.007802358473215144 0.02611943980336187
-0.007782847270862563 0.024242030393186287
-0.007763336068509983 0.021492338070015937
-0.007743824866157403 0.0186767014456532
-0.007724313663804823 0.016699068757947105
-0.007704802461452242 0.016148762955641632
-0.007685291259099661 0.017151868964418768
-0.0076657800567470815 0.019472342472608137
-0.007646268854394501 0.022646583815340238
-0.007626757652041921 0.026050138855562344
-0.00760724644968934 0.029046016327482438
-0.00758773524733676 0.03134551205502292
-0.00756822404498418 0.03338134822236727
-0.007548712842631599 0.0362695814517638
-0.007529201640279019 0.04117766763693537
-0.0075096904379264385 0.0484427133950103
-0.007490179235573859 0.05706376361943247
-0.007470668033221278 0.06494810137850468
-0.007451156830868697 0.06977485357089988
-0.007431645628516117 0.06998147867202353
-0.007412134426163537 0.06536880026815527
-0.007392623223810957 0.0570761220071625
-0.007373112021458376 0.047021221524780346
-0.007353600819105796 0.0371467232865873
-0.007334089616753216 0.028844826526151307
-0.007314578414400635 0.022771915962261247
-0.007295067212048055 0.019038530750177293
-0.007275556009695474 0.01757622788286585
-0.0072560448073428945 0.018409698263951738
-0.007236533604990314 0.021643671206586904
-0.007217022402637733 0.0271789389475849
-0.007197511200285153 0.03438719951472241
-0.0071779999979325725 0.04206302723694945
-0.007158488795579993 0.048809835832948845
-0.007138977593227412 0.053631303401932034
-0.007119466390874831 0.05624033469801959
-0.0070999551885222514 0.05684705875206096
-0.007080443986169671 0.05573577474318772
-0.007060932783817091 0.05310651784313574
-0.00704142158146451 0.04924543788256179
-0.00702191037911193 0.044690474302271264
-0.00700239917675935 0.04015117062177875
-0.006982887974406769 0.03626518292554848
-0.006963376772054189 0.033389884652262586
-0.006943865569701608 0.03154141690550724
-0.0069243543673490286 0.03051033232897546
-0.006904843164996448 0.03009255186248616
-0.006885331962643867 0.030238442773331084
-0.006865820760291287 0.03093753736852764
-0.006846309557938707 0.03195120029342767
-0.006826798355586127 0.03278040140361833
-0.006807287153233546 0.03308737167019019
-0.006787775950880966 0.033248423176121894
-0.0067682647485283855 0.03439194762639808
-0.006748753546175805 0.037635469816811984
-0.006729242343823225 0.04304415382930725
-0.006709731141470644 0.04927979370716018
-0.006690219939118064 0.05439922937927996
-0.006670708736765484 0.05717797553261271
-0.006651197534412903 0.05780710244452291
-0.006631686332060323 0.05744846624109935
-0.0066121751297077425 0.057219885831277816
-0.006592663927355163 0.05753139550347221
-0.006573152725002582 0.05809634681464014
-0.006553641522650001 0.05826208502316359
-0.006534130320297421 0.0572685455541564
-0.006514619117944841 0.05444252757176828
-0.006495107915592261 0.04950822881535489
-0.00647559671323968 0.04292610447482201
-0.0064560855108871 0.03590547227622065
-0.00643657430853452 0.029919384090235868
-0.006417063106181939 0.026002255993996
-0.006397551903829359 0.024290818995675957
-0.006378040701476778 0.024036970335515245
-0.0063585294991241985 0.02402959694415136
-0.006339018296771618 0.023244843825964395
-0.006319507094419037 0.021476525437001487
-0.006299995892066457 0.019611022763780142
-0.0062804846897138765 0.019290691485639423
-0.006260973487361297 0.022047328520923934
-0.006241462285008716 0.028353386476628245
-0.006221951082656136 0.037153464387387654
-0.0062024398803035554 0.046229931765526436
-0.006182928677950975 0.053292884696305595
-0.006163417475598395 0.0571519751299089
-0.006143906273245814 0.0581439494480563
-0.006124395070893234 0.05751779072540961
-0.006104883868540654 0.05638928465738188
-0.006085372666188073 0.05522700513136096
-0.006065861463835493 0.054177364548881106
-0.006046350261482912 0.053612103196905986
-0.0060268390591303326 0.054135485250219724
-0.006007327856777752 0.05599495484649372
-0.005987816654425172 0.058523150529198306
-0.005968305452072591 0.06021716429675014
-0.005948794249720011 0.05949857471286749
-0.005929283047367431 0.055664678550194024
-0.00590977184501485 0.049380679620929555
-0.00589026064266227 0.04233795495104772
-0.0058707494403096895 0.03630222545679888
-0.005851238237957109 0.032279907190437156
-0.005831727035604529 0.03040971307378134
-0.005812215833251948 0.030474204895561793
-0.005792704630899368 0.03237736282395443
-0.005773193428546788 0.03615154914517671
-0.005753682226194207 0.04170729181875672
-0.005734171023841627 0.048778742396032214
-0.0057146598214890465 0.0570878769496787
-0.005695148619136467 0.06630688024319473
-0.005675637416783886 0.07563054994507791
-0.005656126214431306 0.08344335016128895
-0.005636615012078725 0.08776016189270021
-0.005617103809726145 0.08741958344854273
-0.005597592607373565 0.08311143600513514
-0.005578081405020984 0.077263727646816
-0.005558570202668404 0.0727474693539385
-0.005539059000315824 0.07134804500541403
-0.005519547797963243 0.07304609276487994
-0.005500036595610663 0.0763843641861186
-0.005480525393258082 0.07940684371962048
-0.0054610141909055025 0.08049901084751454
-0.005441502988552922 0.07884309237104947
-0.005421991786200342 0.07459033438536267
-0.005402480583847761 0.06887475996583925
-0.0053829693814951805 0.06355961845450153
-0.005363458179142601 0.060536237765075995
-0.00534394697679002 0.06073717760870423
-0.00532443577443744 0.06349386450409256
-0.0053049245720848594 0.06685008064741993
-0.005285413369732279 0.06875324362465562
-0.005265902167379699 0.06830177102201904
-0.005246390965027118 0.0661809463602812
-0.005226879762674538 0.06407936711411341
-0.005207368560321958 0.06358673552628799
-0.005187857357969377 0.06530040573811695
-0.005168346155616797 0.0686175607238318
-0.005148834953264216 0.07225967822548691
-0.0051293237509116366 0.07519160158098102
-0.005109812548559056 0.07734200990134757
-0.005090301346206476 0.07953952866826222
-0.005070790143853895 0.08256244184055386
-0.005051278941501315 0.08602029092250092
-0.005031767739148735 0.0881766900473101
-0.005012256536796154 0.08711449595079988
-0.004992745334443574 0.0823355696653233
-0.0049732341320909935 0.07538158346286812
-0.004953722929738413 0.06899344705715077
-0.004934211727385833 0.06565291037931369
-0.004914700525033252 0.06662691951266364
-0.004895189322680672 0.07180931501985975
-0.004875678120328092 0.07992619493863251
-0.004856166917975512 0.08878579577431578
-0.004836655715622931 0.09569966982808699
-0.0048171445132703505 0.09821109098982672
-0.004797633310917771 0.09490313239449144
-0.00477812210856519 0.08590903561865998
-0.00475861090621261 0.07296599027118789
-0.004739099703860029 0.05905844101406987
-0.004719588501507449 0.047678754007877036
-0.004700077299154869 0.04175554043349038
-0.004680566096802288 0.04258703318399866
-0.004661054894449708 0.04938974835731756
-0.004641543692097128 0.05985527296426118
-0.004622032489744548 0.07141053929128624
-0.004602521287391967 0.08234091012363276
-0.004583010085039386 0.09213047890922127
-0.0045634988826868065 0.10105732711898463
-0.004543987680334226 0.10949509487319112
-0.004524476477981646 0.11727628018094557
-0.004504965275629065 0.12335812311023098
-0.0044854540732764845 0.1261340353663143
-0.004465942870923905 0.12452803920737635
-0.004446431668571324 0.1192156558025888
-0.004426920466218744 0.11277806953739546
-0.0044074092638661634 0.10829649442591074
-0.004387898061513583 0.10736212545355862
-0.004368386859161003 0.10915529541604255
-0.004348875656808422 0.11138257829403286
-0.004329364454455842 0.11228009047053103
-0.004309853252103262 0.11198848582202534
-0.004290342049750682 0.11214594107594347
-0.004270830847398101 0.11414340098017373
-0.00425131964504552 0.11773513529489638
-0.0042318084426929406 0.12132408134590984
-0.00421229724034036 0.12357373561230822
-0.00419278603798778 0.1247594442739455
-0.004173274835635199 0.12664137473686676
-0.004153763633282619 0.1310600599513541
-0.004134252430930039 0.13848244655823422
-0.004114741228577458 0.14756501275986497
-0.004095230026224878 0.1558560046218932
-0.0040757188238722975 0.16100726963973455
-0.004056207621519718 0.16180488726336545
-0.004036696419167137 0.1586369748458224
-0.004017185216814556 0.1532745864010789
-0.003997674014461976 0.14808777556479316
-0.003978162812109396 0.1451111872412626
-0.003958651609756816 0.1454198882643926
-0.003939140407404235 0.14897326572159184
-0.0039196292050516545 0.1548155297328493
-0.0039001180026990746 0.16151809609616216
-0.003880606800346494 0.16774015794003355
-0.0038610955979939137 0.17259755777505875
-0.0038415843956413334 0.1755315865761816
-0.003822073193288753 0.17587317318204923
-0.003802561990936173 0.17282260618042875
-0.0037830507885835926 0.16626603975552906
-0.003763539586231012 0.15781321364581163
-0.0037440283838784316 0.15087275653489873
-0.0037245171815258513 0.14928750782523387
-0.003705005979173271 0.1553455659927814
-0.0036854947768206908 0.16857393551510963
-0.0036659835744681105 0.18612186926157837
-0.00364647237211553 0.2042991315782125
-0.0036269611697629495 0.21999600700451782
-0.0036074499674103692 0.23108876245228854
-0.003587938765057789 0.2361927790288114
-0.0035684275627052087 0.23477563413532215
-0.0035489163603526284 0.2278124391686424
-0.0035294051580000477 0.21801080150648572
-0.0035098939556474675 0.20883050859876306
-0.003490382753294887 0.20283043400198375
-0.003470871550942307 0.20058538997137543
-0.0034513603485897266 0.2008514996678794
-0.0034318491462371464 0.2017236345845671
-0.0034123379438845657 0.202033746842191
-0.0033928267415319854 0.20212895542010945
-0.003373315539179405 0.20339993116011834
-0.003353804336826825 0.2067734950691201
-0.0033342931344742446 0.21142983676823593
-0.0033147819321216643 0.2150101711105532
-0.0032952707297690836 0.21517270190904086
-0.0032757595274165033 0.2110562649882003
-0.003256248325063923 0.20357214612044716
-0.0032367371227113428 0.19480127589727764
-0.0032172259203587625 0.18729709849170947
-0.003197714718006182 0.18351233816371948
-0.0031782035156536015 0.18514885717256185
-0.0031586923133010212 0.19248982602413095
-0.003139181110948441 0.20404191559150733
-0.0031196699085958607 0.21676408481811357
-0.0031001587062432804 0.227024840551337
-0.0030806475038906997 0.2320819027293232
-0.0030611363015381195 0.23124401524486965
-0.003041625099185539 0.2257709534564784
-0.003022113896832959 0.21760352816417086
-0.0030026026944803786 0.20817877964395531
-0.0029830914921277984 0.19838055703495422
-0.0029635802897752177 0.18930627708195802
-0.0029440690874226374 0.18265930632928476
-0.002924557885070057 0.1801181496571742
-0.002905046682717477 0.182233404166729
-0.0028855354803648966 0.18796571155010672
-0.0028660242780123163 0.1953850435534249
-0.0028465130756597356 0.20292954264360752
-0.0028270018733071553 0.2101592989024249
-0.002807490670954575 0.21762677044473647
-0.0027879794686019948 0.2264144287614273
-0.0027684682662494145 0.2378788363914548
-0.0027489570638968342 0.25336292877183053
-0.0027294458615442535 0.2733518362619589
-0.0027099346591916732 0.2962959753934892
-0.002690423456839093 0.31819157364803685
-0.0026709122544865127 0.33379438158742714
-0.0026514010521339324 0.33903943108743007
-0.002631889849781352 0.3330819221380979
-0.0026123786474287715 0.3185267017316891
-0.002592867445076191 0.29979829008179126
-0.002573356242723611 0.28101351123629315
-0.0025538450403710306 0.26493844413035644
-0.0025343338380184504 0.2534700598266614
-0.0025148226356658697 0.24863189634885569
-0.0024953114333132894 0.25267557642353267
-0.002475800230960709 0.2668866873893276
-0.002456289028608129 0.2900706565126425
-0.0024367778262555486 0.31812486857342603
-0.0024172666239029683 0.3452923509908698
-0.0023977554215503876 0.36644829935672973
-0.0023782442191978073 0.3790821411113938
-0.002358733016845227 0.38390101294263274
-0.0023392218144926468 0.3839156105455535
-0.0023197106121400665 0.38282900240673035
-0.0023001994097874862 0.3838504872607525
-0.0022806882074349055 0.38942003106473466
-0.0022611770050823253 0.40133834800008933
-0.002241665802729745 0.4205277800782451
-0.0022221546003771647 0.44636070757888646
-0.0022026433980245844 0.47620560496530895
-0.002183132195672004 0.5057167671424305
-0.0021636209933194235 0.5298364665712989
-0.002144109790966843 0.5442357248050492
-0.002124598588614263 0.5468816975743784
-0.0021050873862616826 0.5391354851758773
-0.0020855761839091024 0.5255419081340011
-0.002066064981556522 0.511956767649123
-0.0020465537792039414 0.5028160226056604
-0.002027042576851361 0.49924839620673284
-0.002007531374498781 0.499425451053992
-0.0019880201721462006 0.5009518254445857
-0.0019685089697936203 0.5033477673027364
-0.0019489977674410398 0.5084635161567653
-0.0019294865650884595 0.5185213868735541
-0.001909975362735879 0.5337085242500722
-0.0018904641603832988 0.551547539169496
-0.0018709529580307185 0.568465547535455
-0.001851441755678138 0.5820741303605433
-0.0018319305533255577 0.5923438550723868
-0.0018124193509729775 0.6009186323389004
-0.001792908148620397 0.6091638503264968
-0.0017733969462678167 0.6164347866029449
-0.0017538857439152364 0.6200667735429745
-0.001734374541562656 0.6174142898822659
-0.0017148633392100757 0.6084220387482968
-0.0016953521368574954 0.5963641041830094
-0.001675840934504915 0.58578521133885
-0.0016563297321523346 0.5792875207208195
-0.0016368185297997544 0.5759945609726007
-0.0016173073274471739 0.5729367919533932
-0.0015977961250945936 0.5678091662271769
-0.0015782849227420133 0.560415528905428
-0.0015587737203894328 0.5517291214779796
-0.0015392625180368526 0.5420892176872396
-0.001519751315684272 0.5309402508670603
-0.0015002401133316918 0.5188053093324957
-0.0014807289109791115 0.5095292301108284
-0.001461217708626531 0.5099229394542748
-0.0014417065062739508 0.5260135007417346
-0.0014221953039213705 0.558402045536468
-0.00140268410156879 0.6004590437217197
-0.0013831728992162097 0.6409352754662687
-0.0013636616968636295 0.6692084689554474
-0.001344150494511049 0.6798562180332332
-0.0013246392921584687 0.6742632986050058
-0.0013051280898058884 0.6590514959984497
-0.001285616887453308 0.6426959886998667
-0.0012661056851007277 0.632116227213759
-0.0012465944827481474 0.6304299105417814
-0.001227083280395567 0.636199018201485
-0.0012075720780429866 0.6441827524068913
-0.0011880608756904064 0.6476921413615742
-0.0011685496733378259 0.6421646529980194
-0.0011490384709852456 0.6283295279028778
-0.0011295272686326653 0.6126369423410338
-0.0011100160662800848 0.6039292275628689
-0.0010905048639275046 0.6081099323030243
-0.0010709936615749243 0.6243580231790138
-0.0010514824592223438 0.64544357699082
-0.0010319712568697635 0.661790939571251
-0.0010124600545171833 0.6665746359922874
-0.0009929488521646028 0.6588973197568022
-0.0009734376498120225 0.6436860529671825
-0.0009539264474594421 0.6290050099726026
-0.0009344152451068617 0.6226929583513173
-0.0009149040427542815 0.629953499452159
-0.0008953928404017011 0.6522383819162609
-0.0008758816380491207 0.686849219254957
-0.0008563704356965404 0.7271153047036695
-0.0008368592333439601 0.764025782861594
-0.0008173480309913797 0.7898659922206388
-0.0007978368286387994 0.8021982358473287
-0.000778325626286219 0.8048741406973683
-0.0007588144239336386 0.8045698660632379
-0.0007393032215810584 0.8056211663249684
-0.000719792019228478 0.8079358699613124
-0.0007002808168758976 0.809669479546244
-0.0006807696145233173 0.8113905042936267
-0.000661258412170737 0.8172015433448223
-0.0006417472098181566 0.831794059311278
-0.0006222360074655762 0.8563897882041829
-0.0006027248051129959 0.886945187707397
-0.0005832136027604155 0.9154655075608096
-0.0005637024004078352 0.9330962053837641
-0.0005441911980552549 0.9334339302951902
-0.0005246799957026745 0.9150405743085102
-0.0005051687933500941 0.8821763227431458
-0.0004856575909975138 0.8429782695269235
-0.0004661463886449335 0.8057646706323571
-0.00044663518629235315 0.775807306440277
-0.00042712398393977277 0.7546477453743633
-0.00040761278158719244 0.7417954016997954
-0.00038810157923461206 0.7367940895269582
-0.00036859037688203173 0.7398834298203306
-0.0003490791745294514 0.7511042755337898
-0.000329567972176871 0.7690373210721626
-0.0003100567698242907 0.7905516701650659
-0.0002905455674717104 0.8121657236874098
-0.00027103436511913 0.8335805584493686
-0.00025152316276654967 0.8709990595855309
-0.0002320119604139693 1.0261839259669332
-0.00021250075806138896 1.8105908975001608
-0.0001929895557088086 5.40527776226684
-0.00017347835335622828 19.629188380988175
-0.00015396715100364792 67.75858391331934
-0.00013445594865106757 206.370502822242
-0.00011494474629848723 544.5232498743509
-9.543354394590688e-5 1238.7680461914135
-7.592234159332654e-5 2426.138387133761
-5.641113924074619e-5 4088.1513691979862
-3.6899936888165844e-5 5924.867730410551
-1.7388734535585497e-5 7383.641535957053
2.1224678169948505e-6 7910.878241512547
2.1633670169575197e-5 7285.792040307699
4.1144872522155544e-5 5767.321424928358
6.065607487473589e-5 3923.5282685129205
8.016727722731624e-5 2293.8441205493928
9.967847957989658e-5 1152.5414077502096
0.00011918968193247693 497.84331963936603
0.00013870088428505727 185.0964683586592
0.00015821208663763763 59.505049437961794
0.00017772328899021798 16.847311260211264
0.0001972344913427983 4.531265525966684
0.00021674569369537866 1.4869544797015075
0.000236256896047959 0.8309582239054687
0.00025576809840053937 0.7035500733781144
0.0002752793007531197 0.685876104251644
0.0002947905031057001 0.6964529312655534
0.0003143017054582804 0.7158869268612367
0.0003338129078108607 0.73274662020495
0.0003533241101634411 0.7386897473859411
0.00037283531251602143 0.731453979640015
0.00039234651486860176 0.7155360793314838
0.00041185771722118214 0.6988230480377261
0.00043136891957376247 0.6876138896507289
0.00045088012192634285 0.6837926225984426
0.0004703913242789232 0.6858236190823859
0.0004899025266315036 0.6917092293192113
0.0005094137289840838 0.7006112774152354
0.0005289249313366642 0.7118968539064936
0.0005484361336892446 0.7234349459962555
0.0005679473360418249 0.7315631196689547
0.0005874585383944052 0.7329608559341252
0.0006069697407469856 0.7265874668074467
0.0006264809430995659 0.71407248719803
0.0006459921454521463 0.6986726790720376
0.0006655033478047267 0.6839595939084655
0.000685014550157307 0.6729623486220776
0.0007045257525098873 0.6676203721674538
0.0007240369548624677 0.6683469821954184
0.0007435481572150481 0.6740631059196366
0.0007630593595676283 0.6830049065154975
0.0007825705619202087 0.6937004785496363
0.0008020817642727891 0.7051139689129569
0.0008215929666253694 0.7159601731354684
0.0008411041689779498 0.7243404684957397
0.0008606153713305301 0.7284435537641397
0.0008801265736831104 0.7276153741940056
0.0008996377760356908 0.7226743103612332
0.0009191489783882712 0.7153974386911979
0.0009386601807408514 0.7079344378180024
0.0009581713830934318 0.7024089876124596
0.000977682585446012 0.7002176960399937
0.0009971937877985926 0.7008885859744842
0.0010167049901511729 0.7013749349032523
0.0010362161925037531 0.696907092343959
0.0010557273948563336 0.6835293136282641
0.001075238597208914 0.6610208065327896
0.0010947497995614942 0.6341866447387023
0.0011142610019140747 0.611221068856087
0.001133772204266655 0.5997827641402116
0.0011532834066192352 0.6032058600463707
0.0011727946089718157 0.6192657413918136
0.001192305811324396 0.6419811747493988
0.0012118170136769765 0.6648188451096492
0.0012313282160295567 0.683158899732631
0.001250839418382137 0.694963075032605
0.0012703506207347175 0.6999395126699679
0.0012898618230872978 0.6982275834767687
0.001309373025439878 0.6897283950332673
0.0013288842277924585 0.6747362167321956
0.0013483954301450388 0.6554263204988894
0.001367906632497619 0.6366501358726302
0.0013874178348501996 0.624602662407234
0.0014069290372027798 0.6236081506388235
0.00142644023955536 0.6331555666791749
0.0014459514419079406 0.6475553076572793
0.0014654626442605209 0.6587732840712742
0.0014849738466131011 0.6606181440958488
0.0015044850489656816 0.6515050179440018
0.001523996251318262 0.6341999032444328
0.0015435074536708422 0.6131636274156768
0.0015630186560234227 0.5915819642828195
0.001582529858376003 0.5699906439042904
0.0016020410607285832 0.5470614309384162
0.0016215522630811637 0.5217000111367666
0.001641063465433744 0.4949196071859638
0.0016605746677863242 0.47023690260290407
0.0016800858701389047 0.45232848583577684
0.001699597072491485 0.44475618574440445
0.0017191082748440653 0.4480825915201089
0.0017386194771966458 0.4594185748247707
0.001758130679549226 0.47360708765452864
0.0017776418819018063 0.48535541382408687
0.0017971530842543868 0.4911828335744832
0.001816664286606967 0.49026666666003854
0.0018361754889595473 0.4839768645964941
0.0018556866913121278 0.4746995638802932
0.001875197893664708 0.4649506387558192
0.0018947090960172886 0.45726687785569375
0.0019142202983698689 0.45419104090678875
0.0019337315007224491 0.45729124358680634
0.0019532427030750296 0.4655503109743758
0.00197275390542761 0.475037271434395
0.00199226510778019 0.4809956281050012
0.0020117763101327704 0.4808554249755007
0.0020312875124853507 0.4755648512504176
0.0020507987148379314 0.4684490984107811
0.0020703099171905117 0.4630775933515622
0.002089821119543092 0.4618660226989915
0.0021093323218956722 0.4658991189672802
0.0021288435242482525 0.47545841319350657
0.0021483547266008328 0.49044997046163274
0.0021678659289534135 0.5101441818686496
0.0021873771313059938 0.532413474144257
0.002206888333658574 0.5535208301056017
0.0022263995360111543 0.5693319960534283
0.0022459107383637346 0.5774048237442188
0.0022654219407163153 0.5782420589308579
0.0022849331430688955 0.5745244042317292
0.002304444345421476 0.5689388341290083
0.002323955547774056 0.5624658189867527
0.0023434667501266364 0.5544547448564221
0.0023629779524792166 0.5440801495099686
0.0023824891548317973 0.5316374873632709
0.0024020003571843776 0.5186919151826411
0.002421511559536958 0.5074218436661255
0.002441022761889538 0.4999272742669355
0.0024605339642421184 0.4976422684096201
0.0024800451665946987 0.5006099318168973
0.0024995563689472794 0.5068714322785322
0.0025190675712998597 0.5127111600094372
0.00253857877365244 0.5140766966215782
0.0025580899760050202 0.5084871477363266
0.0025776011783576005 0.4962308549192546
0.0025971123807101808 0.48014226476454064
0.0026166235830627615 0.4641817209633162
0.0026361347854153418 0.45159401031877155
0.002655645987767922 0.4434630313851885
0.0026751571901205023 0.43835364030753354
0.0026946683924730826 0.43339030648584553
0.002714179594825663 0.4262948469540509
0.0027336907971782435 0.41703702238302265
0.002753201999530824 0.4078839726685183
