Time(fs) GroundStateProportion FirstExitedProportion
0.0 1.0 0.0
0.05000000000000001 0.9999999996727422 3.240856160488274e-16
0.10000000000000002 0.9999999988661569 1.3068890362333351e-15
0.15000000000000002 0.9999999978929373 2.954655362330456e-15
0.20000000000000004 0.9999999969536278 5.269724351870061e-15
0.25 0.9999999961827202 8.252323811062237e-15
0.3 0.9999999956748723 1.1898444668055079e-14
0.35 0.9999999954493123 1.620179074848297e-14
0.39999999999999997 0.9999999954925721 2.115528431247775e-14
0.44999999999999996 0.9999999957665506 2.675000758837323e-14
0.49999999999999994 0.9999999961984801 3.2975957514291194e-14
0.5499999999999999 0.9999999967163808 3.982350955098207e-14
0.6 0.9999999972486767 4.7282862344841076e-14
0.6499999999999999 0.999999997722593 5.5343923245980955e-14
0.7 0.9999999980889263 6.399734109454023e-14
0.7499999999999999 0.9999999983132397 7.323409996744099e-14
0.7999999999999999 0.9999999983752849 8.304477448053834e-14
0.85 0.9999999982820982 9.341993754694431e-14
0.8999999999999999 0.9999999980526634 1.0434994606831483e-13
0.95 0.9999999977168859 1.158239522585549e-13
0.9999999999999999 0.9999999973199785 1.278299449134351e-13
1.0499999999999998 0.9999999969049829 1.4035491050330862e-13
1.0999999999999999 0.999999996513934 1.5338417202453504e-13
1.15 0.9999999961879725 1.6690134093742986e-13
1.2 0.9999999959531565 1.8088904834795445e-13
1.2499999999999998 0.9999999958261684 1.953288122576016e-13
1.2999999999999998 0.9999999958140902 2.102011509220274e-13
1.3499999999999999 0.9999999959063418 2.2548654609089643e-13
1.4 0.9999999960851288 2.4116582203563736e-13
1.4499999999999997 0.9999999963255092 2.572201687041898e-13
1.4999999999999998 0.9999999965929995 2.73631892359749e-13
1.55 0.9999999968558041 2.9038491677513197e-13
1.5999999999999999 0.9999999970836019 3.074643949116234e-13
1.65 0.9999999972477874 3.248569061704326e-13
1.7 0.9999999973317626 3.4255065152102744e-13
1.75 0.9999999973261522 3.605347119027914e-13
1.7999999999999998 0.9999999972293402 3.787986348094988e-13
1.8499999999999999 0.9999999970531414 3.973323382670732e-13
1.9 0.999999996814462 4.161254116119256e-13
1.95 0.9999999965353902 4.351663867961491e-13
1.9999999999999998 0.9999999962448264 4.5444276550675287e-13
2.05 0.9999999959684696 4.739408161971993e-13
2.0999999999999996 0.999999995730258 4.936451066629881e-13
2.15 0.9999999955519066 5.135388647184056e-13
2.1999999999999997 0.9999999954446573 5.336045263488142e-13
2.25 0.9999999954136307 5.538237950469485e-13
2.3 0.9999999954572869 5.741782174298032e-13
2.3499999999999996 0.9999999955629303 5.946502617442462e-13
2.4 0.9999999957142052 6.15223630013954e-13
2.4499999999999997 0.9999999958906919 6.35883693973102e-13
2.4999999999999996 0.9999999960669658 6.566183864356593e-13
2.55 0.9999999962211501 6.774184023741889e-13
2.5999999999999996 0.9999999963333296 6.98276978763691e-13
2.6499999999999995 0.9999999963863018 7.191901812926492e-13
2.6999999999999997 0.9999999963724407 7.401566963567462e-13
2.7499999999999996 0.999999996289503 7.611769587923422e-13
2.8 0.9999999961411892 7.822527640983912e-13
2.8499999999999996 0.9999999959408399 8.033869069877289e-13
2.8999999999999995 0.999999995704545 8.245821307294713e-13
2.9499999999999997 0.9999999954515616 8.45840576464703e-13
2.9999999999999996 0.9999999952049151 8.671636774078899e-13
3.0499999999999994 0.999999994983776 8.885517196044119e-13
3.1 0.9999999948050071 9.100035473904604e-13
3.1500000000000004 0.9999999946825092 9.31517182175636e-13
3.2000000000000006 0.9999999946211552 9.530901802661008e-13
3.250000000000001 0.999999994620928 9.747198952414707e-13
3.300000000000001 0.999999994676318 9.964045050514394e-13
3.3500000000000014 0.9999999947733569 1.0181439680992908e-12
3.4000000000000017 0.9999999948960129 1.0399404209808134e-12
3.4500000000000024 0.9999999950258165 1.061799016974976e-12
3.5000000000000027 0.9999999951415064 1.0837287634071012e-12
3.550000000000003 0.9999999952259403 1.1057425684385755e-12
3.600000000000003 0.9999999952646045 1.1278572109977508e-12
3.6500000000000035 0.9999999952462432 1.1500936085260368e-12
3.7000000000000037 0.9999999951681512 1.1724762171962825e-12
3.750000000000004 0.999999995032146 1.195032198353565e-12
3.8000000000000047 0.9999999948453019 1.2177910510060122e-12
3.850000000000005 0.999999994622147 1.240783845992674e-12
3.9000000000000052 0.9999999943785749 1.2640421019318312e-12
3.9500000000000055 0.9999999941324913 1.287597359676252e-12
4.000000000000006 0.9999999939037117 1.311480929026494e-12
4.050000000000006 0.9999999937075346 1.3357232367818436e-12
4.100000000000007 0.9999999935565518 1.360353914195973e-12
4.150000000000007 0.9999999934597352 1.3854024139315396e-12
4.200000000000007 0.9999999934177324 1.4108982389392779e-12
4.250000000000007 0.9999999934270577 1.4368715515475491e-12
4.300000000000008 0.9999999934793081 1.4633543804729966e-12
4.3500000000000085 0.9999999935593127 1.4903814285322017e-12
4.400000000000008 0.9999999936511538 1.517990621325127e-12
4.450000000000009 0.9999999937373326 1.5462241321337934e-12
4.500000000000009 0.9999999937991859 1.5751290785660373e-12
4.55000000000001 0.9999999938229571 1.6047573540163117e-12
4.600000000000009 0.9999999937977514 1.6351658091479893e-12
4.65000000000001 0.9999999937165629 1.6664163069322376e-12
4.700000000000011 0.9999999935804487 1.6985747852334757e-12
4.750000000000011 0.9999999933944076 1.731710522326399e-12
4.800000000000011 0.9999999931679991 1.7658957259837039e-12
4.850000000000011 0.999999992916941 1.8012044272856072e-12
4.900000000000012 0.9999999926571685 1.837711459342246e-12
4.950000000000012 0.999999992405683 1.8754922484698086e-12
5.000000000000012 0.9999999921800273 1.9146223386548357e-12
5.050000000000013 0.9999999919924901 1.95517689972058e-12
5.100000000000013 0.9999999918523196 1.9972311830908453e-12
5.150000000000014 0.9999999917646447 2.0408611323620776e-12
5.2000000000000135 0.9999999917266188 2.0861436331599505e-12
5.250000000000014 0.99999999173185 2.1331574853311635e-12
5.300000000000015 0.9999999917695473 2.181984672562011e-12
5.350000000000015 0.9999999918233812 2.2327109477673295e-12
5.4000000000000155 0.9999999918773916 2.2854265198725205e-12
5.450000000000015 0.999999991914934 2.340227124747314e-12
5.500000000000016 0.9999999919193927 2.397214205984471e-12
5.550000000000016 0.9999999918798236 2.4564946967444195e-12
5.6000000000000165 0.9999999917884939 2.5181811300237937e-12
5.650000000000017 0.9999999916419247 2.582391270159179e-12
5.700000000000017 0.9999999914445482 2.6492468779059627e-12
